sample_id,step,chunk_id,token_start,token_end,importance
local_08,2,12,768,831,0.0252582635730505
local_08,2,13,832,895,0.37874066829681396
local_08,3,0,0,63,0.47111985087394714
local_08,3,1,64,127,0.012287940829992294
local_08,3,2,128,191,0.010406282730400562
local_08,3,3,192,255,0.01046810857951641
local_08,3,4,256,319,0.007467783987522125
local_08,3,5,320,383,0.007277734111994505
local_08,3,6,384,447,0.007777343038469553
local_08,3,7,448,511,0.007849390618503094
local_08,3,8,512,575,0.007409457582980394
local_08,3,9,576,639,0.00916245300322771
local_08,3,10,640,703,0.010878966189920902
local_08,3,11,704,767,0.014218832366168499
local_08,3,12,768,831,0.028006181120872498
local_08,3,13,832,895,0.35609281063079834
local_08,3,14,896,896,0.039576880633831024
local_09,0,0,0,63,0.4797741174697876
local_09,0,1,64,127,0.011904479004442692
local_09,0,2,128,191,0.012876722030341625
local_09,0,3,192,255,0.012555292807519436
local_09,0,4,256,319,0.007858606055378914
local_09,0,5,320,383,0.008566370233893394
local_09,0,6,384,447,0.008497168309986591
local_09,0,7,448,511,0.0077766962349414825
local_09,0,8,512,575,0.007983362302184105
local_09,0,9,576,639,0.00998321920633316
local_09,0,10,640,703,0.010637533850967884
local_09,0,11,704,767,0.01285573560744524
local_09,0,12,768,831,0.02645113505423069
local_09,0,13,832,894,0.3822793960571289
local_09,1,0,0,63,0.5088780522346497
local_09,1,1,64,127,0.01080518588423729
local_09,1,2,128,191,0.010775165632367134
local_09,1,3,192,255,0.010236253961920738
local_09,1,4,256,319,0.007299093063920736
local_09,1,5,320,383,0.007315125782042742
local_09,1,6,384,447,0.007816910743713379
local_09,1,7,448,511,0.007757498417049646
local_09,1,8,512,575,0.007656018249690533
local_09,1,9,576,639,0.010081557556986809
local_09,1,10,640,703,0.011190005578100681
local_09,1,11,704,767,0.012072529643774033
local_09,1,12,768,831,0.02586381882429123
local_09,1,13,832,895,0.3622528314590454
local_09,2,0,0,63,0.48902928829193115
local_09,2,1,64,127,0.012188930064439774
local_09,2,2,128,191,0.01211159024387598
local_09,2,3,192,255,0.011048249900341034
local_09,2,4,256,319,0.00793263129889965
local_09,2,5,320,383,0.007970254868268967
local_09,2,6,384,447,0.007737305946648121
local_09,2,7,448,511,0.008294996805489063
local_09,2,8,512,575,0.008267494849860668
local_09,2,9,576,639,0.010501053184270859
local_09,2,10,640,703,0.01217883825302124
local_09,2,11,704,767,0.012503597885370255
local_09,2,12,768,831,0.025534098967909813
local_09,2,13,832,895,0.3290063142776489
local_09,2,14,896,896,0.04569530859589577
local_09,3,0,0,63,0.4724103808403015
local_09,3,1,64,127,0.012552563101053238
local_09,3,2,128,191,0.011145064607262611
local_09,3,3,192,255,0.012424685060977936
local_09,3,4,256,319,0.007424294948577881
local_09,3,5,320,383,0.007632750552147627
local_09,3,6,384,447,0.008050507865846157
local_09,3,7,448,511,0.007390275597572327
local_09,3,8,512,575,0.0075550377368927
local_09,3,9,576,639,0.01000361330807209
local_09,3,10,640,703,0.0107403714209795
local_09,3,11,704,767,0.012519586831331253
local_09,3,12,768,831,0.02704312652349472
local_09,3,13,832,895,0.31463533639907837
local_09,3,14,896,897,0.07847253978252411
local_10,0,0,0,63,0.48138460516929626
local_10,0,1,64,127,0.012105166912078857
local_10,0,2,128,191,0.011325792409479618
local_10,0,3,192,255,0.009794346988201141
local_10,0,4,256,319,0.00860263779759407
local_10,0,5,320,383,0.007598739117383957
local_10,0,6,384,447,0.007774062920361757
local_10,0,7,448,511,0.007684643846005201
local_10,0,8,512,575,0.00847252644598484
local_10,0,9,576,639,0.009679197333753109
local_10,0,10,640,703,0.01047887559980154
